Name,WKN
"CVS Health Corp. 3,25% 19/29",A2R6KX
"CenterPoint Energy Inc. 2,95% 19/30",A2R6QQ
"Raiffeisen Bank International AG 0,375% 19/26",A2R76H
"BMW Finance N.V. 0,375% 19/27",A2R76R
"SpareBank 1 SMN 0,125% 19/26",A2R7CX
"DH Europe Finance II S.Ã  r.L. 0,75% 19/31",A2R7HC
"DH Europe Finance II S.Ã  r.L. 1,35% 19/39",A2R7HD
"Apple Inc. 2,2% 19/29",A2R7JV
"Apple Inc. 2,95% 19/49",A2R7JW
"The Coca-Cola Co. 2,125% 19/29",A2R7JY
Snam S.p.A. 1% 19/34,A2R7MM
"Banco de Credito del Peru S.A. 2,7% 19/25",A2R7N6
"Country Garden Holdings Co. Ltd. 6,15% 19/25",A2R7TS
Intrum AB 3% 19/27,A2R7TT
"SR-Boligkreditt A.S. 0,01% 19/26",A2R80H
"Frankreich, Republik 0,000% 18/29",A2R81T
"European Investment Bank (EIB) 1,625% 19/29",A2R83C
"Adani Renewable Energy (RJ) Ltd./Kodangal Solar Parks Pvt Ltd./Wardha Solar (Mah 4,625% 19/39",A2R85F
"Canada, Government of... 1,25% 19/25",A2R87H
"ITV PLC 1,375% 19/26",A2R8A0
"European Investment Bank (EIB) 0,05% 19/34",A2R8AK
"United States of America 1,625% 19/26",A2R8FG
"Nederlandse Waterschapsbank N.V. 0,000% 19/34",A2R8HB
"Generali S.p.A. 2,124% 19/30",A2R8HE
CorporaciÃ³n Nacional del Cobre de Chile 3% 19/29,A2R8HS
"BAWAG P.S.K. Bank fÃ¼r Arbeit und Wirtschaft und Ã–sterreichische Postsparkasse AG 0,01% 19/29",A2R8JR
"Italien, Republik 0,35% 19/25",A2R8N3
"Atmos Energy Corp. 3,375% 19/49",A2R8NS
"EUROFIMA EuropÃ¤ische Gesellschaft fÃ¼r die Finanzierung von Eisen 0,15% 19/34",A2R8NY
"American Tower Corp. 2,75% 19/27",A2R8S8
"Renault S.A. 1,125% 19/27",A2R8SR
"Caixabank S.A. 1,125% 19/26",A2R901
"Caisse Francaise de Financement Local 0,1% 19/29",A2R908
"United States of America 2,375% 19/49",A2R95G
"United States of America 1,75% 19/29",A2R95J
"SKF AB 0,875% 19/29",A2R966
"Shell International Finance B.V. 2,375% 19/29",A2R96G
"Grenke Finance PLC 0,625% 19/25",A2R98B
"Shell International Finance B.V. 0,125% 19/27",A2R99G
"UBM Development AG 2,75% 19/25",A2R9CX
"Asian Development Bank (ADB) 0,625% 19/26",A2R9DH
ZF Europe Finance B.V. 2% 19/26,A2R9EM
"Alberta, Provinz 2,05% 19/30",A2R9GB
"Asian Development Bank (ADB) 0,000% 19/29",A2R9GZ
"Citigroup Inc. 0,5% 19/28",A2R9PT
UBS Group AG 3%,A2R9QL
"CoÃ¶peratieve Rabobank U.A. 0,25% 19/26",A2R9SM
"Netflix Inc. 4,875% 19/30",A2R9SV
"United States of America 1,625% 19/26",A2R9T1
"Banque Cantonale de GenÃ¨ve 1,875%",A2R9V0
"The Export-Import Bank of Korea 0,000% 19/25",A2R9XS
"Mercedes-Benz International Finance B.V. 0,625% 19/27",A2R9ZU
"Bpifrance SACA 0,875% 18/28",A2RR4K
Virgin Money UK PLC 4% 18/26,A2RR4Q
VINCI S.A. 1% 18/25,A2RR4S
"VINCI S.A. 1,75% 18/30",A2RR4T
"Asian Development Bank (ADB) 3,125% 18/28",A2RR9D
"DXC Technology Co. 1,75% 18/26",A2RR9G
"AT & T Inc. 2,9% 18/26",A2RRL1
"CA Immobilien Anlagen AG 1,875% 18/26",A2RRR9
"Agence FranÃ§aise de DÃ©veloppement 0,5% 18/25",A2RRRD
"SociÃ©tÃ© GÃ©nÃ©rale S.A. 4,75% 18/28",A2RRT7
"Engie S.A. 0,875% 18/25",A2RRTD
"Engie S.A. 1,875% 18/33",A2RRTE
"Caisse des DÃ©pÃ´ts et Consignations 0,75% 18/28",A2RRTW
"Inter-American Development Bank 3,125% 18/28",A2RRUP
"Italien, Republik 2,5% 18/25",A2RRV3
"AbbVie Inc. 4,875% 18/48",A2RRZE
"AT & T Inc. 4,6% 18/28",A2RRZZ
"EDP Finance B.V. 1,875% 18/25",A2RS18
"Irland, Republik 1,35% 18/31",A2RS2Q
United States of America 3% 18/25,A2RSJ1
"RumÃ¤nien, Republik 4,125% 18/39",A2RSUV
"N.V. Nederlandse Gasunie 1,375% 18/28",A2RSXY
"United States of America 3,125% 18/28",A2RT4S
"United States of America 3,375% 18/48",A2RT58
"Waste Connections US Inc. 4,25% 18/28",A2RT8S
"Royal Schiphol Group N.V. 1,5% 18/30",A2RTEL
"Asian Development Bank (ADB) 17,5% 18/25",A2RTJJ
United States of America 3% 18/25,A2RTKJ
"EnBW International Finance B.V. 1,875% 18/33",A2RTNC
"Celanese US Holdings LLC 2,125% 18/27",A2RTR5
"Canadian National Railway Co. 4,45% 18/49",A2RTX3
"ProLogis International Funding II S.A. 2,375% 18/30",A2RTZC
"Archer Daniels Midland Company 4,5% 18/49",A2RU7Q
"United States of America 2,875% 18/25",A2RU9A
"ING Groep N.V. 2,5% 18/30",A2RUAL
"Volkswagen International Finance N.V. 3,25% 18/30",A2RUFN
"International Bank for Reconstruction and Development 0,625% 18/27",A2RUFV
"International Bank for Reconstruction and Development 3,125% 18/25",A2RUJE
"DuPont de Nemours Inc. 4,493% 18/25",A2RUJZ
"NWD Finance [BVI] Ltd. 6,25%",A2RUL4
Takeda Pharmaceutical Co. Ltd. 3% 18/30,A2RUPU
"International Bank for Reconstruction and Development 2,9% 18/25",A2RURL
"Borealis AG 1,75% 18/25",A2RUS7
"OMV AG 1,875% 18/28",A2RUZT
"United States of America 2,625% 18/25",A2RV38
"Sonnedix EspaÃ±a Finance 2 S.A. 3,216% 18/37",A2RVH8
"ZÃ¼rich, Stadt 0,95% 18/42",A2RVJN
"Mylan Inc. 5,2% 18/48",A2RVQP
"United States of America 2,625% 19/26",A2RW7Z
"DNB Boligkreditt A.S. 0,625% 19/26",A2RWAB
"The Kroger Co. 5,4% 19/49",A2RWAL
"Belgien, KÃ¶nigreich 0,9% 19/29",A2RWAW
"Deutsche Bank S.A.E. 0,875% 19/25",A2RWDY
"Portugal, Republik 1,95% 19/29",A2RWF6
"Irland, Republik 1,1% 19/29",A2RWFC
"Israel, Staat 1,5% 19/29",A2RWFR
"Israel, Staat 2,5% 19/49",A2RWFS
"Italien, Republik 3,35% 18/35",A2RWN7
"ENEL Finance International N.V. 1,5% 19/25",A2RWNF
"Union Pacific Corp. 3,7% 19/29",A2RX12
"Telia Company AB 2,125% 19/34",A2RX2C
"Altria Group Inc. 4,8% 19/29",A2RX4G
"Usbekistan, Republik 5,375% 19/29",A2RX7M
"CorporaciÃ³n Nacional del Cobre de Chile 4,375% 19/49",A2RXCF
"Swedbank Hypotek AB 0,5% 19/26",A2RXCQ
"Belgien, KÃ¶nigreich 1,7% 19/50",A2RXCS
"Ã–sterreich, Republik 0,5% 19/29",A2RXDK
"BMW Finance N.V. 1,5% 19/29",A2RXDR
United States of America 3% 19/49,A2RXHB
"Deutsche Telekom AG 3,125% 19/34",A2RXHL
"Finnland, Republik 0,5% 19/29",A2RXL7
"Iberdrola International B.V. 3,25%",A2RXL8
"Italien, Republik 3,85% 18/49",A2RXRZ
"Pfizer Inc. 3,9% 19/39",A2RY24
Pfizer Inc. 4% 19/49,A2RY25
"Frankreich, Republik 0,5% 18/29",A2RY3M
"Anglo American Capital PLC 1,625% 19/26",A2RY5P
"Mercedes-Benz International Finance B.V. 1,375% 19/26",A2RYD9
"Frankreich, Republik 1,5% 18/50",A2RYDG
"United States of America 2,5% 19/26",A2RYEU
"Eli Lilly and Company 3,875% 19/39",A2RYJR
"Boston Scientific Corp. 4,55% 19/39",A2RYKT
"Boston Scientific Corp. 4,7% 19/49",A2RYKU
"Italien, Republik 3% 19/29",A2RYM9
"McDonald's Corp. 3,45% 19/26",A2RYQ4
"Spanien, KÃ¶nigreich 1,85% 19/35",A2RYQD
"Norwegen, KÃ¶nigreich 1,75% 19/29",A2RYSC
"Polen, Republik 1% 19/29",A2RYWG
"Polen, Republik 2% 19/49",A2RYWH
"Bombardier Inc. 7,875% 19/27",A2RYWN
"Texas Instruments Inc. 3,875% 19/39",A2RYXG
Valero Energy Corporation 4% 19/29,A2RZ0H
"United States of America 2,25% 19/26",A2RZ1M
"International Finance Corp. 6,5% 19/26",A2RZ3Q
"RCI Banque S.A. 1,75% 19/26",A2RZ8L
"Petrobras Global Finance B.V. 6,9% 19/49",A2RZJG
"Citigroup Inc. 3,98% 19/30",A2RZJW
"Glencore Finance [Europe] Ltd. 3,125% 19/26",A2RZTK
"United States of America 1,625% 19/26",A2SA3X
"EssilorLuxottica S.A. 0,125% 19/25",A2SA4B
"EssilorLuxottica S.A. 0,375% 19/27",A2SA4C
"EssilorLuxottica S.A. 0,75% 19/31",A2SA4D
"Orsted A/S 1,75%",A2SA9D
"Merlin Properties SOCIMI S.A. 1,875% 19/34",A2SA9P
"Chorus Ltd. 0,875% 19/26",A2SA9Q
"Verizon Communications Inc. 2,1% 19/26",A2SAEG
"Verizon Communications Inc. 3,5% 19/39",A2SAEN
"KommuneKredit 0,625% 19/39",A2SAJL
"Swiss Life Holding AG 0,35% 19/29",A2SAL5
"Ã„gypten, Arabische Republik 8,15% 19/59",A2SANU
"Mattel Inc. 5,875% 19/27",A2SASY
"The Dow Chemical Co. 5,55% 18/48",A2SATE
"Naturgy Finance Iberia S.A. 0,75% 19/29",A2SAYG
"New Immo Holding S.A. 2,75% 19/26",A2SAYM
"The EstÃ©e Lauder Companies Inc. 2,375% 19/29",A2SAYX
"Saskatchewan, Provinz 2,2% 19/30",A2SBBQ
"European Bank for Reconstruction and Development 0,000% 19/26",A2SBXH
"European Financial Stability Facility [EFSF] 2,375% 22/32",A2SCAC
"European Financial Stability Facility [EFSF] 1,5% 22/25",A2SCAD
"European Financial Stability Facility [EFSF] 2,375% 22/28",A2SCAE
"European Financial Stability Facility [EFSF] 2,75% 23/26",A2SCAF
"European Financial Stability Facility [EFSF] 2,875% 23/33",A2SCAG
European Financial Stability Facility [EFSF] 3% 23/28,A2SCAH
"Kreditanstalt fÃ¼r Wiederaufbau 0,01% 19/27",A2TED0
"Kreditanstalt fÃ¼r Wiederaufbau 0,875% 19/26",A2TEEG
"Kreditanstalt fÃ¼r Wiederaufbau 0,000% 20/28",A2TEF9
Mercedes-Benz Group AG 2% 19/31,A2TR08
HSV FuÃŸball AG 6% 19/26,A2TR0Y
"Deutsche Bahn Finance GmbH 1,875% 19/26",A2TR26
Deutsche Wohnen SE 2% 19/34,A2TR4F
"Otto GmbH & Co. KG 2,625% 19/26",A2TR80
"Energiekontor Finanzanlagen VII GmbH & Co. KG 4,25% 19/36",A2TR8Y
"Deutsche Lichtmiete AG 5,25% 19/25",A2TSCP
"Deutsche Telekom AG 0,875% 19/26",A2TSDD
"Deutsche Telekom AG 1,75% 19/31",A2TSDE
"DZ HYP AG 0,01% 19/27",A2TSDY
"Deutsche Post AG 1,625% 18/28",A2TSTA
"Kreditanstalt fÃ¼r Wiederaufbau 0,000% 19/26",A2TSTU
"Volkswagen Leasing GmbH 0,5% 21/29",A2YN0A
"Volkswagen Leasing GmbH 0,375% 21/26",A2YN0C
"Volkswagen Leasing GmbH 0,625% 21/29",A2YN0D
"Volkswagen Leasing GmbH 3,625% 24/26",A2YN0E
"Volkswagen Leasing GmbH 3,875% 24/28",A2YN0F
Volkswagen Leasing GmbH 4% 24/31,A2YN0G
PCC SE 4% 19/25,A2YN1K
"Schlote Holding GmbH 6,75% 19/24",A2YN25
"HOCHTIEF AG 0,5% 19/27",A2YN2U
"HOCHTIEF AG 1,25% 19/31",A2YN2V
"HELLA GmbH & Co. KGaA 0,5% 19/27",A2YN2Z
"Ekosem-Agrar AG 2,5% 19/29",A2YNR0
"Kreditanstalt fÃ¼r Wiederaufbau 1,75% 19/29",A2YNRB
M Objekt Real Estate Holding GmbH & Co. KG 6% 19/24,A2YNRD
"Deutsche Telekom AG 0,5% 19/27",A2YNSJ
"Deutsche Telekom AG 1,375% 19/34",A2YNSK
"E.ON SE 0,35% 19/30",A2YNX0
DNI Deutsche Nachhaltigkeits-Investment GmbH 4% 20/25,A2YNXX
"Kreditanstalt fÃ¼r Wiederaufbau 0,05% 19/34",A2YNZ1
"Mercedes-Benz International Finance B.V. 0,375% 19/26",A2YNZW
"Mercedes-Benz Group AG 0,75% 19/30",A2YNZX
"Mercedes-Benz Group AG 1,125% 19/34",A2YNZY
"Continental AG 0,375% 19/25",A2YPAE
"EnBW Energie Baden-WÃ¼rttemberg AG 1,625% 19/79",A2YPEQ
"Mercedes-Benz Group AG 1,125% 19/31",A2YPFU
PCC SE 4% 19/25,A2YPFY
PCC SE 5% 22/27,A30V2U
Katjesgreenfood GmbH & Co. KG 8% 22/27,A30V3F
"Kreditanstalt fÃ¼r Wiederaufbau 4,1% 22/26",A30V3P
"Bremen, Freie Hansestadt 2,5% 24/29",A30V4A
"Heidelberg Materials AG 3,75% 23/32",A30V5U
"Brandenburg, Land 2,875% 24/34",A30V61
JES.GREEN Invest GmbH 7% 23/28,A30V66
SoWiTec group GmbH 8% 23/28,A30V6L
"Brandenburg, Land 3% 23/33",A30V6X
"Katjes International GmbH & Co. KG 6,75% 23/28",A30V78
"RWE AG 3,625% 23/29",A30V83
"RWE AG 4,125% 23/35",A30V84
"LAIQON AG 6,5% 23/27",A30V88
"E.ON SE 3,5% 23/28",A30V8A
"E.ON SE 3,875% 23/35",A30V8B
"Deutsche Bahn Finance GmbH 3,625% 23/37",A30V8D
"Niedersachsen, Land 2,75% 23/31",A30V8Q
"ZF Finance GmbH 5,75% 23/26",A30V8W
"pferdewetten.de AG 7,5% 23/28",A30V8X
"Kreditanstalt fÃ¼r Wiederaufbau 3,125% 23/30",A30V9J
"Kreditanstalt fÃ¼r Wiederaufbau 2,875% 23/33",A30V9M
"Mutares SE & Co. KGaA 11,183% 23/27",A30V9T
"Mutares SE & Co. KGaA 11,845% 23/27",A30V9T
"DS Investor GmbH 5,5% 22/25",A30VGY
"Deutsche Bahn Finance GmbH 1,875% 22/30",A30VH4
"Kreditanstalt fÃ¼r Wiederaufbau 4,2% 23/29",A30VHE
"RWE AG 2,125% 22/26",A30VJE
"RWE AG 2,75% 22/30",A30VJF
"Evonik Industries AG 2,25% 22/27",A30VJM
PNE AG 5% 22/27,A30VJW
"SGL CARBON SE 5,75% 22/27",A30VKB
"Merck Financial Services GmbH 1,875% 22/26",A30VKE
"Merck Financial Services GmbH 2,375% 22/30",A30VKF
"Kreditanstalt fÃ¼r Wiederaufbau 2,875% 22/29",A30VM7
"Semper idem Underberg AG 5,5% 22/28",A30VMF
"RWE AG 2,5% 22/25",A30VMU
"E.ON SE 2,875% 22/28",A30VMX
"Eurogrid GmbH 3,279% 22/31",A30VMY
"Fresenius Medical Care AG 3,875% 22/27",A30VPB
"Amprion GmbH 3,45% 22/27",A30VPL
"Amprion GmbH 3,971% 22/32",A30VPM
Vier Gas Transport GmbH 4% 22/27,A30VPR
Vonovia SE 5% 22/30,A30VQB
"Covestro AG 4,75% 22/28",A30VQX
PCC SE 5% 23/28,A30VR4
"Kreditanstalt fÃ¼r Wiederaufbau 3,75% 23/28",A30VR9
"MS Industrie AG 6,25% 22/27",A30VS7
"Kreditanstalt fÃ¼r Wiederaufbau 2,5% 22/25",A30VUG
"Kreditanstalt fÃ¼r Wiederaufbau 2,75% 23/28",A30VUK
"Neue ZWL Zahnradwerk Leipzig GmbH 7,75% 22/27",A30VUP
"Deutsche Bahn Finance GmbH 3,875% 22/42",A30VUV
"reconcept Solar Deutschland GmbH 6,75% 23/29",A30VVF
Deutsche Pfandbriefbank AG 3% 22/27,A30WF2
"Deutsche Pfandbriefbank AG 2,875% 23/29",A30WF6
Deutsche Pfandbriefbank AG 5% 23/27,A30WF8
"Landwirtschaftliche Rentenbank 3,25% 23/33",A31RTB
PARQ energy GmbH 12% 23/28,A3510D
"Deutsche Rohstoff AG 7,5% 23/28",A3510K
"Kreditanstalt fÃ¼r Wiederaufbau 4,125% 23/33",A3510L
PCC SE 6% 24/29,A3511S
"Infineon Technologies AG 3,375% 24/27",A35129
"Emissionskonsortium der gemeinsamen LÃ¤nderschatzanweisungen     bestehend aus de 2,625% 24/31",A3512S
"Sachsen-Anhalt, Land 3,15% 24/54",A3512U
Continental AG 4% 23/27,A35138
"LR Health & Beauty SE 11,005% 24/28",A3513A
ASG SolarInvest GmbH 8% 23/28,A35140
hep solar projects GmbH 8% 23/28,A35148
"Amprion GmbH 3,875% 23/28",A3514E
"Amprion GmbH 4,125% 23/34",A3514F
"Kreditanstalt fÃ¼r Wiederaufbau 4,625% 23/26",A3514K
"Jung, DMS & Cie. Pool GmbH 7% 23/28",A3514Q
"Volkswagen Leasing GmbH 4,5% 23/26",A3514T
"Volkswagen Leasing GmbH 4,625% 23/29",A3514U
"Volkswagen Leasing GmbH 4,75% 23/31",A3514V
"Fresenius SE & Co. KGaA 5,125% 23/30",A3515F
PCC SE 5% 23/28,A351K9
"Kreditanstalt fÃ¼r Wiederaufbau 3,625% 23/26",A351MD
"Porsche Automobil Holding SE 4,5% 23/28",A351ML
"Kreditanstalt fÃ¼r Wiederaufbau 2,875% 23/26",A351MM
"Kreditanstalt fÃ¼r Wiederaufbau 3,125% 23/28",A351MT
B4H Brennstoffzelle4Home GmbH 9% 23/28,A351N8
"7C Solarparken AG 2,5% 23/28",A351NK
Deutsche Effecten- und Wechsel-Beteiligungsgesellschaft AG 8% 23/28,A351NS
LAIQON AG 7% 23/28,A351P3
"BayWa AG 7,75%",A351PD
"Berlin, Land 3,023% 24/30",A351PP
"Kreditanstalt fÃ¼r Wiederaufbau 3,875% 23/28",A351PV
"Secop Group Holding GmbH 11,745% 23/26",A351SK
"Secop Group Holding GmbH 11,131% 23/26",A351SK
"Flughafenhotel DÃ¼sseldorf Management GmbH 5,75% 23/26",A351SN
"Porsche Automobil Holding SE 4,125% 23/27",A351SW
"Porsche Automobil Holding SE 4,25% 23/30",A351SX
"Deutsche Bahn Finance GmbH 3,25% 23/33",A351TV
"Bayer AG 4,25% 23/29",A351U0
"Bayer AG 4,625% 23/33",A351U1
"Allianz SE 5,824% 23/53",A351U4
HÃ¶rmann Industries GmbH 7% 23/28,A351U9
Bayer AG 4% 23/26,A351UZ
"Kreditanstalt fÃ¼r Wiederaufbau 5,125% 23/25",A351V2
"Kreditanstalt fÃ¼r Wiederaufbau 4,75% 23/30",A351V3
DEAG Deutsche Entertainment AG 8% 23/26,A351VB
"E.ON SE 3,75% 23/29",A351VG
E.ON SE 4% 23/33,A351VH
"Sixt SE 5,125% 23/27",A351WB
"Deutsche Post AG 3,375% 23/33",A351WY
"Neue ZWL Zahnradwerk Leipzig GmbH 9,5% 23/28",A351XF
"DZ HYP AG 3,375% 23/28",A351XK
"DZ HYP AG 3,125% 24/34",A351XV
"DZ HYP AG 3,125% 24/28",A351XY
"Kreditanstalt fÃ¼r Wiederaufbau 2,375% 24/27",A351Y9
"Deutsche Bahn Finance GmbH 3,5% 23/27",A351ZK
"Deutsche BÃ¶rse AG 3,75% 23/29",A351ZS
"FCR Immobilien AG 7,25% 23/28",A352AX
"Diok GreenEnergy GmbH 7,625% 24/29",A352B4
"Kreditanstalt fÃ¼r Wiederaufbau 2,625% 24/34",A352ED
"Leef Blattwerk GmbH 9,5% 23/28",A352ER
Kreditanstalt fÃ¼r Wiederaufbau 4% 24/29,A3823Z
PCC SE 6% 24/29,A3824R
"Kreditanstalt fÃ¼r Wiederaufbau 4,375% 24/27",A38259
"Kreditanstalt fÃ¼r Wiederaufbau 4,65% 24/31",A3825A
Karlsberg Brauerei GmbH 6% 24/29,A3825C
"Kreditanstalt fÃ¼r Wiederaufbau 4,375% 24/34",A3825D
Deutsche Pfandbriefbank AG 4% 24/28,A38261
"RWE AG 3,625% 24/32",A3826L
"Kreditanstalt fÃ¼r Wiederaufbau 4,4% 24/29",A3826N
"Deutsche Bank AG 3,829% 24/26",A3826Q
"E.ON SE 3,375% 24/31",A3826T
"E.ON SE 3,75% 24/36",A3826U
"Sixt SE 3,75% 24/29",A3827R
"Deutsche Bahn Finance GmbH 3,375% 24/38",A3827V
"Niedersachsen, Land 2,625% 24/29",A3828T
"Mercedes-Benz International Finance B.V. 3,25% 24/27",A38296
"Mercedes-Benz International Finance B.V. 3,25% 24/30",A38298
"ABO Energy GmbH & Co. KGaA 7,75% 24/29",A3829F
"Energiekontor AG 5,25% 25/32",A383B3
Aream Solar Finance GmbH 8% 24/29,A383BE
GroÃŸ & Partner GrundstÃ¼cksentwicklungsgesellschaft mbH 10% 24/28,A383BH
Neon Equity AG 10% 24/29,A383C7
"Techem Verwaltungsgesellschaft 675 mbH 5,375% 24/29",A383C9
"Fraport AG Frankfurt Airport Services Worldwide 4,25% 24/32",A383CB
"METRO AG 4,625% 24/29",A383CH
"Deutsche Post AG 3,5% 24/36",A383CT
"E.ON SE 3,5% 24/32",A383CV
"E.ON SE 4,125% 24/44",A383CW
"SLR Group GmbH 10,268% 24/27",A383DP
"SLR Group GmbH 9,785% 24/27",A383DP
"Deutsche Telekom AG 3,25% 24/36",A383DZ
"PrestigeBidCo GmbH 6,929% 24/29",A383E3
"PrestigeBidCo GmbH 6,535% 24/29",A383E3
Titansafe SchlieÃŸfachanlagen GmbH 11% 24/30,A383EA
"HOCHTIEF AG 4,25% 24/30",A383EL
"PCC SE 5,75% 24/29",A383EM
"Volkswagen Financial Services AG 3,875% 24/30",A383ET
"The Platform Group AG 8,875% 24/28",A383EW
"Heidelberg Materials AG 3,95% 24/34",A383EX
"Semper idem Underberg AG 5,75% 24/30",A383FH
meinSolardach.de GmbH 10% 24/29,A383GT
"Light AcquiCo GmbH 10,515% 24/29",A383GU
"Porsche Automobil Holding SE 3,75% 24/29",A383H7
"Porsche Automobil Holding SE 4,125% 24/32",A383H8
Deutsche Lufthansa AG 4% 24/30,A383N1
"Deutsche Lufthansa AG 3,625% 24/28",A383QX
"Deutsche Lufthansa AG 4,125% 24/32",A383QY
"Mutares SE & Co. KGaA 9,115% 24/29",A383QZ
"Neue ZWL Zahnradwerk Leipzig GmbH 9,75% 24/29",A383RA
"MTU Aero Engines AG 3,875% 24/31",A383RD
WeGrow AG 8% 24/29,A383RQ
"Heidelberg Materials AG 3,375% 24/31",A383RS
Knorr-Bremse AG 3% 24/29,A383RX
"Knorr-Bremse AG 3,25% 24/32",A383RY
"PCC SE 4,5% 24/27",A383S0
"PCC SE 5,75% 24/30",A383SZ
"Kreditanstalt fÃ¼r Wiederaufbau 2,375% 25/28",A383TD
"Kreditanstalt fÃ¼r Wiederaufbau 2,75% 25/35",A383TE
Tress Lebensmittel GmbH & Co. KG 8% 24/29,A383UC
"PCC SE 5,75% 24/29",A383UJ
"E.ON SE 3,875% 24/38",A383UW
"E.ON SE 3,125% 24/30",A383UX
Score Capital AG 8% 24/27,A383V6
"Kreditanstalt fÃ¼r Wiederaufbau 3,5% 24/27",A383VH
"SANHA GmbH & Co. KG 8,75% 24/29",A383VY
KION GROUP AG 4% 24/29,A383W2
"Kreditanstalt fÃ¼r Wiederaufbau 4,45% 25/30",A383X2
E.ON SE 4% 25/40,A383X3
"E.ON SE 3,5% 25/33",A383X4
"Niedersachsen, Land 2,5% 25/30",A383XT
"Niedersachsen, Land 2,75% 25/35",A383XV
"Kreditanstalt fÃ¼r Wiederaufbau 3,875% 24/29",A38J3D
"Kreditanstalt fÃ¼r Wiederaufbau 4,25% 24/30",A38J3M
"Fraport AG Frankfurt Airport Services Worldwide 2,125% 20/27",A3E444
"Covestro AG 0,875% 20/26",A3E44L
"Covestro AG 1,375% 20/30",A3E44M
"alstria office REIT-AG 1,5% 20/26",A3E44Q
"TK Elevator Holdco GmbH 6,625% 20/28",A3E45C
"Kreditanstalt fÃ¼r Wiederaufbau 0,375% 20/25",A3E45N
"ProReal Secur 1 GmbH 5,75% 20/26",A3E46V
"Fraport AG Frankfurt Airport Services Worldwide 1,875% 21/28",A3E5F0
"Vonovia SE 0,625% 21/31",A3E5FR
"Kreditanstalt fÃ¼r Wiederaufbau 0,000% 21/31",A3E5G6
"Kreditanstalt fÃ¼r Wiederaufbau 1,375% 22/32",A3E5J6
"Deutsche Bahn Finance GmbH 0,625% 21/36",A3E5KD
ZF Finance GmbH 2% 21/27,A3E5KP
"EWE AG 0,25% 21/28",A3E5L9
"Kreditanstalt fÃ¼r Wiederaufbau 0,000% 21/28",A3E5LU
"CECONOMY AG 1,75% 21/26",A3E5MT
"MAHLE GmbH 2,375% 21/28",A3E5P1
"TUI Cruises GmbH 6,5% 21/26",A3E5P2
"EEW Energy from Waste GmbH 0,361% 21/26",A3E5QZ
"HOCHTIEF AG 0,625% 21/29",A3E5S0
niiio finance group AG 4% 21/26,A3E5S2
PCC SE 4% 21/26,A3E5S4
"Brandenburg, Land 3,223% 23/28",A3E5SR
"FuÃŸballclub Gelsenkirchen-Schalke 04 e.V. 5,75% 21/26",A3E5TK
"RWE AG 0,625% 21/31",A3E5VA
"WÃ¼stenrot & WÃ¼rttembergische AG 2,125% 21/41",A3E5VS
"LANXESS AG 0,000% 21/27",A3E5W2
"reconcept GmbH 6,25% 22/28",A3E5WT
"Evonik Industries AG 1,375% 21/81",A3E5WW
MÃ¼nchener RÃ¼ckversicherungs-Gesellschaft AG in MÃ¼nchen 1% 21/42,A3E5WY
"Kreditanstalt fÃ¼r Wiederaufbau 0,125% 22/32",A3E5XN
JES.GREEN Invest GmbH 5% 21/26,A3E5YQ
"Niedersachsen, Land 0,01% 20/27",A3H20D
"Deutsche Lufthansa AG 3,75% 21/28",A3H241
"Kreditanstalt fÃ¼r Wiederaufbau 0,75% 21/26",A3H243
"ZF Finance GmbH 2,75% 20/27",A3H24P
"Deutsche Wohnen SE 0,5% 21/31",A3H25P
"Deutsche Wohnen SE 1,3% 21/41",A3H25Q
"Baden-WÃ¼rttemberg, Land 2,625% 24/34",A3H25V
"Baden-WÃ¼rttemberg, Land 2,625% 24/30",A3H25W
"Baden-WÃ¼rttemberg, Land 2,77% 24/27",A3H25Y
"RAMFORT GmbH 6,75% 21/26",A3H2T4
"DZ HYP AG 0,01% 21/29",A3H2TQ
PAUL Tech AG 7% 20/25,A3H2TU
"Noratis AG 5,5% 20/25",A3H2TV
"EWE AG 0,375% 20/32",A3H2TW
"Kreditanstalt fÃ¼r Wiederaufbau 0,625% 21/26",A3H2U9
"Deutsche Lichtmiete AG 5,25% 21/27",A3H2UH
Deutsche Lufthansa AG 3% 20/26,A3H2UR
"Homann Holzwerkstoffe GmbH 4,5% 21/26",A3H2V1
Vossloh AG 4%,A3H2VA
"Berlin, Land 0,125% 21/31",A3H2Y5
"Kreditanstalt fÃ¼r Wiederaufbau 0,000% 21/31",A3H2ZF
"Sachsen-Anhalt, Land 0,000% 21/31",A3H3D6
"Kreditanstalt fÃ¼r Wiederaufbau 0,000% 21/26",A3H3E7
"Bayer AG 0,05% 21/25",A3H3EU
"Deutsche Bank AG 3,729% 21/32",A3H3EY
The Grounds Real Estate Development AG 8% 21/27,A3H3FH
Michaelshof Stiftung Sammatz 4% 21/28,A3H3HQ
"E.ON SE 0,6% 21/32",A3H3J4
Zeitfracht Logistik Holding GmbH 5% 21/26,A3H3JC
"Mercedes-Benz Group AG 0,75% 21/33",A3H3JM
"hep global GmbH 6,5% 21/26",A3H3JV
"SV Werder Bremen GmbH & Co. KGaA 6,5% 21/26",A3H3KP
"VGP N.V. 1,625% 22/27",A3K01K
"VGP N.V. 2,25% 22/30",A3K01L
"Spanien, KÃ¶nigreich 0,7% 22/32",A3K03C
"International Bank for Reconstruction and Development 5,522% 22/29",A3K067
